Token Address,reason,pairs_count,liquidity_usd,liquidity_fmt,launch_dt,launch_conf,vol24,vol24_fmt,launch_age_days
AfchBzjeNttVV5X8DewCD7JuibcrNhC9R3AbbVJkpump,no_valid_launch_pair,1.0,,,,,,,
28XQ4cBKbmwGYN2WZAuXMGAQyJ7pgjVyUnaLAH1ymzFx,liquidity<25000.0,2.0,4941.77,4.94k,,,,,
ANJG1Ts7aFbjdfL3jkM7eNVNc8BzVyfuLV3ri6Ggpump,no_valid_launch_pair,1.0,,,,,,,
8wmM9M1KKKBwkZzFU9a9u4yQZkBRXUiWELttSTzipump,liquidity<25000.0,2.0,2034.5,2.03k,,,,,
H7Z46PBaUsAgEhz6jnNhHgKxwRDvszL3k6KJiH6QgaSr,liquidity<25000.0,1.0,0.02,0.02,,,,,
AbuN8NeXPtRaq5R9fm9G8CvSFpSoHD1MzNLTZLs7pump,liquidity<25000.0,3.0,3736.1,3.74k,,,,,
A79XMi6dUMDihm6dXdA6M5TmccJ9T1amx4CzoMBcEsxG,no_valid_launch_pair,1.0,,,,,,,
CaHztAzDVM64ddf2EmcN673ZLSGyGmSKXeZhHfmvEomK,liquidity<25000.0,2.0,26.84,26.84,,,,,
83D5oiVHTQuTpx3qtkcRZ71A3uRaLNaQtDZDUX8Mpump,liquidity<25000.0,3.0,5843.91,5.84k,,,,,
G7nPJYV2uT8LQLKbye7DMYrtYTe1QLaFqA1qQo44pump,no_valid_launch_pair,1.0,,,,,,,
B4DvTFZAHVRy1DY4VELVHXBr7J1RpzZJfqBwrdZQpump,no_valid_launch_pair,1.0,,,,,,,
9SLjoeat7hLaAHGeQ2ZkcUNqbSKVdyJAXDwxXCPEpump,liquidity<25000.0,2.0,7865.3,7.87k,,,,,
H5SFqSKpTfrU5DaxbPps7zVprjBd3CYJVgTkVArvpump,no_valid_launch_pair,1.0,,,,,,,
6ZtoP11yFyFaYo7XzQzcGXexkpB2BEP7Mcda7Prypump,liquidity<25000.0,1.0,18038.08,18.04k,,,,,
7trtuLEmSwfJGk9SBGvx7mJz4b33ww4ddswop3nNpump,no_valid_launch_pair,1.0,,,,,,,
9Toyn8hLksztpJHNKEWgCpXy53K47Fp9Fq2fbx6Rpump,no_valid_launch_pair,1.0,,,,,,,
6pwHtbpPecif9pqwAPAD2X1uFHHNT8AtXR4K5xbypump,no_valid_launch_pair,1.0,,,,,,,
H96xA2qnRVj6vfF6XSEbn6qvWdwHvoRPSxWFFr3Dpump,no_valid_launch_pair,1.0,,,,,,,
DwEnox9H1VZFPpp3UNYcZeNWPs8mvHiPrhjDKrD1pump,liquidity<25000.0,2.0,24937.02,24.94k,,,,,
BCfPSSujNGtay2Ae9kVX1oV1LDvmHfTx8VCBRXnRpump,no_valid_launch_pair,1.0,,,,,,,
51V5RwSnBM85279gki8eTobibWXztzWT3rzed1acpump,liquidity<25000.0,3.0,4746.69,4.75k,,,,,
8YqXRSjEdNPZoyhsdfWvbLKEBskaP4DyE6bitCWTpump,no_valid_launch_pair,1.0,,,,,,,
5qRQu1Cc3RpkJnCzh6nyKnzRsYaAoMwNtXYEtDirxbdv,liquidity<25000.0,2.0,3870.64,3.87k,,,,,
E5KvQKFCnxY9rVwYjgCjEYhcytuPvJzNnWb4itMzpump,liquidity<25000.0,2.0,3337.93,3.34k,,,,,
6YXpHq8F8cgBjkzdY3ygJmpc2B59bzK8pnj6DLP6pump,no_valid_launch_pair,1.0,,,,,,,
GpUejgyX6DeA4qHntqpDxW2q943rWYcqiWqCsvJApump,liquidity<25000.0,2.0,11961.56,11.96k,,,,,
4FCZSpkCGAqGQEY9ctNsUpf5XcpMqWpDXJHhswLVpump,no_valid_launch_pair,1.0,,,,,,,
7WgPNFEpeTCo8LcT38HVEN3hpZ4xjZEjLtvF7fispump,no_valid_launch_pair,1.0,,,,,,,
5RKGNMQhkaQ1RScyKygqd7isNap7WvhDaWvWS3Kvpump,no_valid_launch_pair,1.0,,,,,,,
Ag1a2RHD1rQHdT8qt89Y6Tu7CA6qAYDTKorAskBWpump,no_valid_launch_pair,1.0,,,,,,,
93VdCYDHiaHef7kE97ENon56kbPRWaV4WnqX3ws9pump,no_valid_launch_pair,1.0,,,,,,,
CMa1E7MXyJb2p6eijkxm6TLJKV5hYYXY6Z7sFCGtpump,no_valid_launch_pair,1.0,,,,,,,
FJqFPWwNChtieDyzbMF2NioWXqJPbm1bL6c1cqXXpump,no_valid_launch_pair,1.0,,,,,,,
7SCgfRX348pk55BPdjoEg6SE5J8mcezrpT19R2hUpump,liquidity<25000.0,2.0,12141.05,12.14k,,,,,
EmatmGh2XuFVsnmpbr42GbcB96ahw1RVnS2wuCHRpump,no_valid_launch_pair,1.0,,,,,,,
F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,liquidity<25000.0,3.0,16597.42,16.60k,,,,,
J891sjCh5UAcgbeMQq1meJUFDEGWreCnRP1pSCjBLtwa,no_valid_launch_pair,1.0,,,,,,,
2v6a6eaMUUc87DZRcAKrrvoWfnygbJg2NXZeAoYfpump,liquidity<25000.0,3.0,7644.83,7.64k,,,,,
6LdcaPqmmNwNNfNiyhfarjkmXGtPQmg7vHK1fijFpump,no_valid_launch_pair,1.0,,,,,,,
H1NfoYD68Ep5BHJBKrhxy2S2288L5QXT4SqioaXRpump,no_valid_launch_pair,1.0,,,,,,,
Dwi99EC8JaTk5EPomwajr4DD53YxBqvVgGBp8JVKpump,no_valid_launch_pair,1.0,,,,,,,
9btDtjAQ7hm28TaVdTtK5rNyoHAJptwrdA4qBrs8pump,no_valid_launch_pair,1.0,,,,,,,
6Vo49Jx34Rr35d9AcDamR3BQWMzMN5HaeVs9o6AEpump,no_valid_launch_pair,1.0,,,,,,,
HNHhYcsQG9hJDL4k9VfLcKfjGGTdkP2De7UDnPY4pump,liquidity<25000.0,2.0,9837.9,9.84k,,,,,
67kpsCh4EjdBhdnfhaJ5wioKTwwv7qx3f8gukME3pump,no_valid_launch_pair,1.0,,,,,,,
HfmF7Yp5KUh5joXdu9fZpG4XChKZHsHbNA6XfYMTpump,no_valid_launch_pair,1.0,,,,,,,
AG6zdoTS12h13bxtN4VDnn6KaPo6ZMw76u8F78Bppump,no_valid_launch_pair,1.0,,,,,,,
GSBfnwyYdvX7meLgQVmgjeVtWewgPEwhwUYNyERRpump,liquidity<25000.0,2.0,11480.33,11.48k,,,,,
6uepEeG1rQVWakbGgcTRc9oRo9K8Eoth6u8qr6Bbpump,no_valid_launch_pair,1.0,,,,,,,
Bqgbow2vBXg9AjjbZeWkrhS6VDjPaMZC7bz97UqLpump,no_valid_launch_pair,1.0,,,,,,,
J1spJsSeExWWSQ2btrgFnFE4gxDGLiGSJa9Mod36ThRr,no_valid_launch_pair,1.0,,,,,,,
3wku7eY1T4y6wguvJ893oeG6nYtK9xe7mpP4miFeu99H,liquidity<25000.0,4.0,9056.22,9.06k,,,,,
E6GJ7Sc9pin6hBDm7htM356qzdFZcuPCkZDTL8mqpump,liquidity<25000.0,2.0,11814.1,11.81k,,,,,
7ASpUGEgCh5DtpYPHDGgUodvJrsX1rQ8qYePCXYbpump,no_valid_launch_pair,1.0,,,,,,,
G7j9xsxXonS8G4bjEuPygMCzEWgLjRCN5vKCu17apump,no_valid_launch_pair,1.0,,,,,,,
8EJ9dxTyyXwPEHjBcCdEsnGjxzYZvBNFds6H3AGZpump,no_valid_launch_pair,1.0,,,,,,,
4Hzz58QwvReiZyvaYetufTtikPKyVfUw8S3WTHhdpump,no_valid_launch_pair,1.0,,,,,,,
EZCRAXUB4X8vRqqTW8Xofaei7QHDyBJDGVseZdNQPoDK,no_valid_launch_pair,1.0,,,,,,,
RFsbyssq6mxdnjUmbC1EgwvaD2TXHgnNGpGufuEpump,no_valid_launch_pair,1.0,,,,,,,
5qKPEeunXdGTizv3XncFfaDue2E4R6MBdezv7acCpump,no_valid_launch_pair,1.0,,,,,,,
CF57MtwBvoKyWo9CuhgmbmW1KfKLjeLDCaZ7YKG9pump,no_valid_launch_pair,1.0,,,,,,,
8BMwtZ7B14Wa5R6gR7X9NvjygBxhqdkTsuRqtMHCpump,liquidity<25000.0,2.0,10476.62,10.48k,,,,,
2WEBAF3ZTZTD3scpS4eixDC6GH3YFpZYZuznDMaWpump,no_valid_launch_pair,1.0,,,,,,,
BeyNiQ6CZ4YdAkDgmFxR8kbXt6Z9yP883YB1hKFSpump,no_valid_launch_pair,1.0,,,,,,,
A9gjzKyTz3NjK8on1AfHKgi2M3da7TMD6pKKD7xzpump,no_valid_launch_pair,1.0,,,,,,,
j14oTGeCdas1ULPfJUSqxXX48FjzjNVDTVmfcX1pump,no_valid_launch_pair,1.0,,,,,,,
5m4xJfXPzFiYSL24x56MJt1ULZePbGnemXFLRMoWpump,no_valid_launch_pair,1.0,,,,,,,
5iYRNdetUrgQir6CyZrDjjWRjUbzMS6G7cRiZEjrpump,no_valid_launch_pair,1.0,,,,,,,
A5oMyMtBzRVb1P58hEz5SBYuZ13LBYK5aWdJc3TbwmCy,no_valid_launch_pair,1.0,,,,,,,
9kGtC1NbLYfhafLNusJnu49krCBtb5bLFRRurJ3bpump,no_valid_launch_pair,1.0,,,,,,,
5ZxGXn4ttuAEnW3yXYKXoCuRUuPBYT14EEeXTmGHpump,liquidity<25000.0,2.0,4466.22,4.47k,,,,,
5xNShMDxuokWJF2hpzxj9L1rWNSP3QzAnYN7E3Gspump,no_valid_launch_pair,1.0,,,,,,,
88WvBtMF6iDJBLUqkYubJ3akT3qKz1s58aLRJFb3pump,no_valid_launch_pair,1.0,,,,,,,
GjiwTBreqhZdbHXSXSZZE8hokLQszBcUCv1wpTCgpump,no_valid_launch_pair,1.0,,,,,,,
Cjds2nsV3w1umoAW3k8AFdmySygniXQGbcDSTthpump,no_valid_launch_pair,1.0,,,,,,,
2h8HSdV1YPc4SoiGNQ88i85naA6Gv2iVNRpqsVePpump,no_valid_launch_pair,1.0,,,,,,,
GTNwaRtFcUS6ykqho29NifRzG7NUiYd54EKer7mzpump,no_valid_launch_pair,1.0,,,,,,,
2UKboqDxnqokqzitKzXY6aPH8z8ona3k9gBoFrzypump,liquidity<25000.0,2.0,4679.45,4.68k,,,,,
CCgH8T82ABC7Krg4bR4Jj2yotiDQdzk3yg6GLLUApump,liquidity<25000.0,3.0,20047.41,20.05k,,,,,
Ch6oUtmmmmGYUcqFLa5cZP46n8CTCZGvstAYdoqNSTUb,liquidity<25000.0,3.0,6435.7,6.44k,,,,,
4ZM3Vmtb9oqii6Z8ab7mNRwQP3EdCo15V4QweKx6pump,no_valid_launch_pair,1.0,,,,,,,
Hj6KSVJNPo8SfYZveosF3nk3xneWJ8Qb7dhgmRqFpump,no_valid_launch_pair,1.0,,,,,,,
AkPAis1B8r8LoMsQy2ro2pDFesvLvpCBVJwCw6dqpump,liquidity<25000.0,2.0,12686.46,12.69k,,,,,
5n3PU1zNjYEMzHjYJqeyq8sM5WBRZasnq6BKjY5pump,liquidity<25000.0,2.0,6862.46,6.86k,,,,,
D8qwC81ZB9DXkZnRLtJkj7uUaz1a4nUHqynTFDCppump,no_valid_launch_pair,1.0,,,,,,,
BNf8eovbndVsnML7pTVDAj2A7aoQCb9vvndUp6uppump,liquidity<25000.0,2.0,5804.28,5.80k,,,,,
6uuJuLL5wcC6UDp6BzVU6hUbqJHgY8prY9HHt7V3pump,no_valid_launch_pair,1.0,,,,,,,
EnvfgDahohVyXFRbMZBfQ5La45BTgi8aTCA56i3bpump,liquidity<25000.0,2.0,15277.98,15.28k,,,,,
AKX1YZKnpE89svVtZmkzNfKiYQ2NVUfdKV5QYwZ8pump,liquidity<25000.0,2.0,7762.8,7.76k,,,,,
5yum8eBrsfT5HsU9pVVJ2G61EKtdFbihj5L5xvzVpump,no_valid_launch_pair,1.0,,,,,,,
5uPRLSePtZPq7s3tEQeDVYyD38K788QUuGxwDuYCpump,no_valid_launch_pair,1.0,,,,,,,
7m5cZDzSQUGnsYJmhEtcDuEcsTdBv4EJ1MN9G4cQpump,no_valid_launch_pair,1.0,,,,,,,
EginCte59phU7smr7FKnxjPVT2wNA2qvqNDxDpDQpump,no_valid_launch_pair,1.0,,,,,,,
kpC5UPZsgD7S4QYVJTAtVZ6woe8YZbsmpV5sR6Xpump,no_valid_launch_pair,1.0,,,,,,,
